Date,BTC,DXY,Gold,SP500,Yield_10Y,VIX,BTC_norm,DXY_norm,Gold_norm,SP500_norm,Yield_10Y_norm,BTC_pct_chg,DXY_pct_chg,Gold_pct_chg,SP500_pct_chg,Yield_10Y_pct_chg
2016-01-01,434.3340148925781,98.87000274658205,1075.0999755859375,2012.6600341796875,2.244999885559082,20.700000762939453,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
2016-01-02,433.43798828125,98.87000274658205,1075.0999755859375,2012.6600341796875,2.244999885559082,20.700000762939453,99.79370102718073,100.0,100.0,100.0,100.0,-0.0020629897281927434,0.0,0.0,0.0,0.0
2016-01-03,430.010986328125,98.87000274658205,1075.0999755859375,2012.6600341796875,2.244999885559082,20.700000762939453,99.00467648947037,100.0,100.0,100.0,100.0,-0.00790655652199379,0.0,0.0,0.0,0.0
2016-01-04,433.0910034179688,98.87000274658205,1075.0999755859375,2012.6600341796875,2.244999885559082,20.700000762939453,99.71381208194879,100.0,100.0,100.0,100.0,0.007162647438718084,0.0,0.0,0.0,0.0
2016-01-05,431.9599914550781,99.4000015258789,1078.4000244140625,2016.7099609375,2.247999906539917,19.34000015258789,99.4534106572134,100.53605619962944,100.30695273956512,100.20122259542275,100.13363123090262,-0.0026114880105213567,0.005360561996294422,0.0030695273956511393,0.0020122259542274534,0.003000020980834961
2016-01-06,429.1050109863281,99.18000030517578,1091.9000244140625,1990.260009765625,2.177000045776367,20.59000015258789,98.79608694531022,100.31354055829078,101.56264991253198,98.88704381099353,96.97105375282544,-0.006609363193875617,-0.002213291924807903,0.012518545710656026,-0.013115396702646942,-0.0709998607635498
2016-01-07,458.0480041503906,98.22000122070312,1107.699951171875,1943.0899658203125,2.1530001163482666,24.989999771118164,105.4598508163533,99.34256952784257,103.03227386533706,96.54337706428745,95.9020145255863,0.06744967414278147,-0.009679361580144707,0.01447012217651622,-0.023700443014411654,-0.023999929428100586
2016-01-08,453.2300109863281,98.54000091552734,1097.800048828125,1922.030029296875,2.130000114440918,27.01000022888184,104.3505678684695,99.66622653799196,102.1114383552856,95.49700379876867,94.87751550198742,-0.010518533255044149,0.003257989114713755,-0.00893735016714281,-0.010838374390218508,-0.023000001907348633
2016-01-09,447.6109924316406,98.54000091552734,1097.800048828125,1922.030029296875,2.130000114440918,27.01000022888184,103.05685879618392,99.66622653799196,102.1114383552856,95.49700379876867,94.87751550198742,-0.012397719520954253,0.0,0.0,0.0,0.0
2016-01-10,447.9909973144531,98.54000091552734,1097.800048828125,1922.030029296875,2.130000114440918,27.01000022888184,103.14435018985392,99.66622653799196,102.1114383552856,95.49700379876867,94.87751550198742,0.0008489623562373261,0.0,0.0,0.0,0.0
2016-01-11,448.4280090332031,98.7300033569336,1096.5,1923.6700439453125,2.157999992370605,24.299999237060547,103.24496669783296,99.85840054034661,101.99051482653036,95.57848873018213,96.12472616376945,0.0009754921892843882,0.001928175762542672,-0.001184230980416534,0.0008532721255336551,0.027999877929687056
2016-01-12,435.6900024414063,98.97000122070312,1085.5999755859375,1938.6800537109373,2.101999998092652,22.46999931335449,100.31219925272569,100.10114136881072,100.97665335675201,96.3242684202798,93.6302942202236,-0.028405912064368044,0.002430850355609415,-0.00994074273968304,0.0078027985167561376,-0.05599999427795321
2016-01-13,432.3710021972656,98.93000030517578,1087.5,1890.280029296875,2.065999984741211,25.21999931335449,99.54804076401936,100.06068327796807,101.1533833778858,93.91948949129446,92.02673006937397,-0.007617802165628129,-0.00040417212320875695,0.0017502067582830794,-0.024965452304219538,-0.036000013351440874
2016-01-14,430.3059997558594,99.08999633789062,1073.9000244140625,1921.8399658203125,2.0980000495910645,23.950000762939453,99.07259965864867,100.22250792474685,99.88838701524284,95.48756040180471,93.45212278568069,-0.004775996611502853,0.0016172650583370363,-0.012505724676724173,0.016695905386662213,0.032000064849853516
2016-01-15,364.33099365234375,98.95999908447266,1091.5,1880.3299560546875,2.032999992370605,27.020000457763672,83.8826758117142,100.0910249169521,101.5254417995056,93.42511522672856,90.55679714942696,-0.1533211392380016,-0.0013119109720691746,0.016388839916025022,-0.021599098001850003,-0.06500005722045943
2016-01-16,387.5360107421875,98.95999908447266,1091.5,1880.3299560546875,2.032999992370605,27.020000457763672,89.22534212247572,100.0910249169521,101.5254417995056,93.42511522672856,90.55679714942696,0.06369213021713627,0.0,0.0,0.0,0.0
2016-01-17,382.2990112304688,98.95999908447266,1091.5,1880.3299560546875,2.032999992370605,27.020000457763672,88.01958817916233,100.0910249169521,101.5254417995056,93.42511522672856,90.55679714942696,-0.013513581619651549,0.0,0.0,0.0,0.0
2016-01-18,387.1679992675781,99.12000274658205,1091.5,1880.3299560546875,2.032999992370605,27.020000457763672,89.14061206174115,100.25285728032271,101.5254417995056,93.42511522672856,90.55679714942696,0.012736072796625919,0.0016168518956110045,0.0,0.0,0.0
